created_at,retweet_count,sentiment,followers_count,verified
1523051103,0,0.5,70207,0
1523051132,7,0.5,270,0
1523051103,349,0.5,1486,0
1523051111,0,0.5,20051,0
1523051112,0,0.5,45,0
1523051113,0,0.5,80,0
1523051142,6,0.5,175,0
1523051102,194,0.5,10659,0
1523051114,40,0.5,41,0
1523051144,489,0.5,0,0
1523051126,40,0.5,301,0
1523051119,0,0.5,1253,0
1523051112,0,0.5,45,0
1523051103,3,0.5,48,0
1523051103,3,0.5,48,0
1523051142,0,0.5,11267,0
1523051102,0,0.5,13550,0
1523051114,40,0.5,41,0
1523051106,5,0.5,0,0
1523051111,0,0.5,20051,0
1523051107,0,0.5,31482,0
1523051101,540,0.5,22,0
1523051139,420,0.5,622,0
1523051105,0,0.5,1370,0
1523051103,0,0.5,70207,0
1523051141,489,0.5,1,0
1523051122,420,0.5,603,0
1523051106,5,0.5,0,0
1523051111,0,0.5,20051,0
1523051103,351,0.5,1486,0
1523051111,0,0.5,20051,0
1523051114,920,0.5,0,0
1523051102,0,0.5,13550,0
1523051132,42,0.5,1271,0
1523051103,0,0.5,70207,0
1523051143,1904,0.5,123,0
1523051122,420,0.5,603,0
1523051118,6,0.5,20,0
1523051132,7,0.5,270,0
1523051113,0,0.5,80,0
1523051103,3,0.5,48,0
1523051114,40,0.5,41,0
1523051156,0,0.5,786,0
1523051104,40,0.5,67,0
1523051113,0,0.5,80,0
1523051104,40,0.5,67,0
1523051122,4875,0.5,13,0
1523051112,0,0.5,45,0
1523051103,350,0.5,1486,0
1523051101,539,0.5,22,0
1523051105,0,0.5,1370,0
1523051119,0,0.5,295,0
1523051102,2754,0.5,296,0
1523051112,40,0.5,608,0
1523051102,194,0.5,10659,0
1523051103,349,0.5,1486,0
1523051106,5,0.5,7817,0
1523051112,0,0.5,45,0
1523051106,5,0.5,0,0
1523051103,3,0.5,48,0
1523051103,3,0.5,48,0
1523051114,920,0.5,0,0
1523051132,42,0.5,1271,0
1523051114,40,0.5,41,0
1523051103,349,0.5,1486,0
1523051103,0,0.5,70207,0
1523051102,0,0.5,13550,0
1523051105,0,0.5,1370,0
1523051117,0,0.5,20051,0
1523051104,40,0.5,67,0
1523051103,0,0.5,70207,0
1523051103,349,0.5,1486,0
1523051119,0,0.5,1253,0
1523051112,0,0.5,45,0
1523051118,6,0.5,20,0
1523051114,920,0.5,0,0
1523051119,0,0.5,1253,0
1523051103,3,0.5,48,0
1523051145,334,0.5,678,0
1523051103,349,0.5,1486,0
1523051101,0,0.5,96,0
1523051104,40,0.5,67,0
1523051105,0,0.5,1370,0
1523051106,5,0.5,0,0
1523051144,489,0.5,0,0
1523051102,2754,0.5,296,0
1523051119,0,0.5,295,0
1523051104,41,0.5,67,0
1523051102,194,0.5,10659,0
1523051107,0,0.5,198,0
1523051143,1904,0.5,123,0
1523051103,0,0.5,70207,0
1523051118,6,0.5,20,0
1523051106,5,0.5,0,0
1523051105,0,0.5,1370,0
1523051102,2754,0.5,296,0
1523051105,0,0.5,1370,0
1523051104,40,0.5,67,0
1523051103,3,0.5,48,0
1523051107,0,0.5,31482,0
1523051117,0,0.5,20051,0
1523051108,3269,0.5,322,0
1523051106,5,0.5,7817,0
1523051105,0,0.5,1370,0
1523051108,3269,0.5,322,0
1523051139,4,0.5,59,0
1523051107,0,0.5,198,0
1523051108,0,0.5,968,0
1523051103,3,0.5,48,0
1523051107,11,0.5,435,0
1523051150,3,0.5,35120,0
1523051103,349,0.5,1486,0
1523051107,0,0.5,31482,0
1523051101,539,0.5,22,0
1523051108,3269,0.5,322,0
1523051105,0,0.5,1370,0
1523051102,0,0.5,13550,0
1523051102,0,0.5,13550,0
1523051151,0,0.5,156,0
1523051132,7,0.5,270,0
1523051101,0,0.5,96,0
1523051132,7,0.5,270,0
1523051122,4875,0.5,13,0
1523051103,3,0.5,48,0
1523051141,11,0.5,435,0
1523051108,486,0.5,0,0
1523051122,4875,0.5,13,0
1523051106,5,0.5,7817,0
1523051108,486,0.5,0,0
1523051107,0,0.5,198,0
1523051108,0,0.5,968,0
1523051103,349,0.5,1486,0
1523051126,50,0.5,2012,0
1523051119,0,0.5,295,0
1523051119,0,0.5,1253,0
1523051118,6,0.5,20,0
1523051103,0,0.5,70207,0
1523051103,0,0.5,70207,0
1523051118,6,0.5,20,0
1523051102,2754,0.5,296,0
1523051112,0,0.5,45,0
1523051111,0,0.5,20051,0
1523051103,3,0.5,48,0
1523051142,2256,0.5,7630,0
1523051142,6,0.5,175,0
1523051103,3,0.5,48,0
1523051107,0,0.5,198,0
1523051106,5,0.5,0,0
1523051105,0,0.5,1370,0
1523051102,2754,0.5,296,0
1523051102,0,0.5,13550,0
1523051102,194,0.5,10659,0
1523051142,6,0.5,175,0
1523051102,2754,0.5,296,0
1523051107,0,0.5,31482,0
1523051122,4875,0.5,13,0
1523051129,0,0.5,938,0
1523051100,7,0.5,270,0
1523051142,0,0.5,11267,0
1523051101,0,0.5,96,0
1523051103,0,0.5,70207,0
1523051106,5,0.5,0,0
1523051102,2754,0.5,296,0
1523051143,1904,0.5,123,0
1523051102,0,0.5,13550,0
1523051106,5,0.5,7817,0
1523051104,42,0.5,67,0
1523051101,0,0.5,96,0
1523051103,351,0.5,1486,0
1523051142,2256,0.5,7630,0
1523051126,40,0.5,301,0
1523051144,351,0.5,657,0
1523051119,0,0.5,295,0
1523051119,0,0.5,1253,0
1523051108,0,0.5,968,0
1523051135,540,0.5,45,0
1523051102,0,0.5,13550,0
1523051103,351,0.5,1486,0
1523051107,0,0.5,31482,0
1523051143,1904,0.5,123,0
1523051122,4875,0.5,13,0
1523051126,50,0.5,2012,0
1523051118,6,0.5,20,0
1523051103,3,0.5,48,0
1523051107,0,0.5,198,0
1523051113,0,0.5,80,0
1523051106,5,0.5,0,0
1523051108,3269,0.5,322,0
1523051104,40,0.5,67,0
1523051126,40,0.5,301,0
1523051119,0,0.5,1253,0
1523051122,4875,0.5,13,0
1523051122,420,0.5,603,0
1523051106,5,0.5,0,0
1523051114,40,0.5,41,0
1523051108,3269,0.5,322,0
1523051118,6,0.5,20,0
1523051107,0,0.5,31482,0
1523051118,6,0.5,20,0
1523051104,39,0.5,67,0
1523051102,0,0.5,13550,0
1523051111,0,0.5,20051,0
1523051102,0,0.5,13550,0
1523051107,11,0.5,435,0
1523051104,39,0.5,67,0
1523051117,0,0.5,20051,0
