created_at,retweet_count,sentiment,followers_count,verified
1523056461,46,0.5,5443,0
1523056481,214,0.5,5586,0
1523056456,0,0.5,1025,0
1523056481,214,0.5,5586,0
1523056462,0,0.5,865,0
1523056472,0,0.5,58,0
1523056493,899,0.5,2851,0
1523056477,0,0.5,23236,0
1523056457,0,0.5,32684,0
1523056442,0,0.5,18865,0
1523056491,122,0.5,2815,0
1523056456,94,0.5,1165,0
1523056474,0,0.5,100673,0
1523056462,0,0.5,865,0
1523056448,2260,0.5,0,0
1523056456,94,0.5,1165,0
1523056493,0,0.5,477,0
1523056446,0,0.5,460,0
1523056442,0,0.5,456,0
1523056489,373,0.5,664,0
1523056487,3489,0.5,236,0
1523056491,0,0.5,8933,0
1523056457,0,0.5,32684,0
1523056456,94,0.5,1165,0
1523056462,0,0.5,865,0
1523056450,36,0.5,98,0
1523056457,0,0.5,32684,0
1523056456,0,0.5,1025,0
1523056466,0,0.5,6373,0
1523056443,1,0.5,7707,0
1523056456,94,0.5,1165,0
1523056462,1,0.5,2200,0
1523056449,0,0.5,112,0
1523056486,1,0.5,26,0
1523056456,0,0.5,1025,0
1523056475,9,0.5,317,0
1523056443,0,0.5,227329,1
1523056446,0,0.5,460,0
1523056489,14,0.5,604,0
1523056486,1,0.5,26,0
1523056466,0,0.5,6373,0
1523056448,2260,0.5,0,0
1523056442,0,0.5,456,0
1523056481,214,0.5,5586,0
1523056483,1052,0.5,611,0
1523056487,3489,0.5,236,0
1523056474,0,0.5,100673,0
1523056440,1,0.5,339,0
1523056443,0,0.5,227329,1
1523056446,0,0.5,460,0
1523056487,0,0.5,131,0
1523056480,0,0.5,5498,0
1523056457,0,0.5,32684,0
1523056479,0,0.5,58,0
1523056461,46,0.5,5443,0
1523056450,37,0.5,98,0
1523056446,0,0.5,460,0
1523056441,268,0.5,681,0
1523056456,94,0.5,1165,0
1523056443,0,0.5,9393,0
1523056448,516,0.5,5156,0
1523056450,37,0.5,98,0
1523056468,0,0.5,14293,0
1523056443,0,0.5,9393,0
1523056487,3489,0.5,236,0
1523056495,0,0.5,69,0
1523056491,6,0.5,23694,1
1523056477,0,0.5,23236,0
1523056487,3489,0.5,236,0
1523056462,0,0.5,865,0
1523056462,1,0.5,2200,0
1523056443,0,0.5,227329,1
1523056442,0,0.5,18865,0
1523056462,1,0.5,2200,0
1523056470,38,0.5,188,0
1523056487,0,0.5,131,0
1523056449,0,0.5,112,0
1523056496,3488,0.5,621,0
1523056483,1052,0.5,611,0
1523056443,0,0.5,2764,0
1523056487,0,0.5,131,0
1523056441,268,0.5,681,0
1523056491,122,0.5,2815,0
1523056443,0,0.5,2764,0
1523056457,0,0.5,32684,0
1523056475,9,0.5,317,0
1523056495,0,0.5,69,0
1523056443,0,0.5,227329,1
1523056448,2260,0.5,0,0
1523056456,94,0.5,1165,0
1523056443,1,0.5,7707,0
1523056489,373,0.5,664,0
1523056486,1,0.5,26,0
1523056440,1,0.5,339,0
1523056490,1,0.5,6966,0
1523056456,0,0.5,1025,0
1523056493,0,0.5,477,0
1523056456,94,0.5,1165,0
1523056448,516,0.5,5156,0
1523056443,0,0.5,2764,0
1523056448,2260,0.5,0,0
1523056474,0,0.5,100673,0
