favorite_count,created_at,retweet_count,sentiment,followers_count,verified,friend_count
0,Fri Apr 06 19:35:59 +0000 2018,54,0.5,457,0
0,Fri Apr 06 19:35:59 +0000 2018,182,0.5,78,0
0,Fri Apr 06 19:35:58 +0000 2018,1,0.5,15,0
0,Fri Apr 06 19:35:58 +0000 2018,0,0.5,18863,0
0,Fri Apr 06 19:35:59 +0000 2018,182,0.5,78,0
0,Fri Apr 06 19:35:59 +0000 2018,54,0.5,457,0
0,Fri Apr 06 19:35:59 +0000 2018,182,0.5,78,0
0,Fri Apr 06 19:35:59 +0000 2018,322,0.5,53,0
0,Fri Apr 06 19:35:58 +0000 2018,1,0.5,15,0
0,Fri Apr 06 19:35:58 +0000 2018,0,0.5,18863,0
0,Fri Apr 06 19:35:59 +0000 2018,54,0.5,457,0
0,Fri Apr 06 19:35:59 +0000 2018,182,0.5,78,0
0,Fri Apr 06 19:35:59 +0000 2018,322,0.5,53,0
0,Fri Apr 06 19:35:58 +0000 2018,1,0.5,15,0
0,Fri Apr 06 19:35:58 +0000 2018,0,0.5,18863,0
0,Fri Apr 06 19:35:59 +0000 2018,54,0.5,457,0
0,Fri Apr 06 19:35:59 +0000 2018,182,0.5,78,0
0,Fri Apr 06 19:35:59 +0000 2018,322,0.5,53,0
0,Fri Apr 06 19:35:58 +0000 2018,1,0.5,15,0
0,Fri Apr 06 19:35:58 +0000 2018,0,0.5,18863,0
0,Fri Apr 06 19:35:59 +0000 2018,54,0.5,457,0
0,Fri Apr 06 19:35:59 +0000 2018,54,0.5,457,0
0,Fri Apr 06 19:35:59 +0000 2018,182,0.5,78,0
0,Fri Apr 06 19:35:59 +0000 2018,322,0.5,53,0
0,Fri Apr 06 19:35:58 +0000 2018,1,0.5,15,0
0,Fri Apr 06 19:35:58 +0000 2018,0,0.5,18863,0
0,Fri Apr 06 19:35:59 +0000 2018,54,0.5,457,0
0,Fri Apr 06 19:35:59 +0000 2018,182,0.5,78,0
0,Fri Apr 06 19:35:59 +0000 2018,322,0.5,53,0
0,Fri Apr 06 19:35:58 +0000 2018,1,0.5,15,0
0,Fri Apr 06 19:35:58 +0000 2018,0,0.5,18863,0
0,Fri Apr 06 19:35:59 +0000 2018,54,0.5,457,0
0,Fri Apr 06 19:35:58 +0000 2018,1,0.5,15,0
0,Fri Apr 06 19:35:59 +0000 2018,322,0.5,53,0
0,Fri Apr 06 19:35:58 +0000 2018,0,0.5,18863,0
0,Fri Apr 06 19:35:59 +0000 2018,182,0.5,78,0
0,Fri Apr 06 19:35:59 +0000 2018,322,0.5,53,0
0,Fri Apr 06 19:35:58 +0000 2018,1,0.5,15,0
0,Fri Apr 06 19:35:58 +0000 2018,0,0.5,18863,0
0,Fri Apr 06 19:35:59 +0000 2018,182,0.5,78,0
0,Fri Apr 06 19:35:58 +0000 2018,0,0.5,18863,0
0,Fri Apr 06 19:35:58 +0000 2018,1,0.5,15,0
0,Fri Apr 06 19:35:59 +0000 2018,322,0.5,53,0
0,Fri Apr 06 19:35:59 +0000 2018,54,0.5,457,0
0,Fri Apr 06 19:35:59 +0000 2018,182,0.5,78,0
0,Fri Apr 06 19:35:59 +0000 2018,322,0.5,53,0
0,Fri Apr 06 19:35:59 +0000 2018,54,0.5,457,0
0,Fri Apr 06 19:35:58 +0000 2018,1,0.5,15,0
0,Fri Apr 06 19:35:58 +0000 2018,0,0.5,18863,0
0,Fri Apr 06 19:35:59 +0000 2018,322,0.5,53,0
