Date,Open,High,Low,Close,Volume
2018-04-12T08:46:00.000Z,6832.9,6837.7,6832.8,6837.7,9.22405875
2018-04-12T08:47:00.000Z,6837.7,6847,6837.6,6842.5,47.03442849
2018-04-12T08:48:00.000Z,6840.4,6843,6840.4,6841.8,5.21241769
2018-04-12T08:49:00.000Z,6841.8,6848.2,6838.3,6848,28.91363754
2018-04-12T08:50:00.000Z,6848.1,6848.1,6848,6848,29.00305893
2018-04-12T08:51:00.000Z,6848.1,6849.1,6848,6849.1,32.23085971
2018-04-12T08:52:00.000Z,6849.006322,6849.9,6849.006322,6849.9,0.77925562
2018-04-12T08:53:00.000Z,6849.9,6853.5,6849.9,6853.3,10.96764503
2018-04-12T08:54:00.000Z,6853.3,6853.5,6853.3,6853.5,24.99899607
2018-04-12T08:55:00.000Z,6853.7,6854,6853.7,6853.8,33.9132049
2018-04-12T08:56:00.000Z,6853.8,6853.8,6845.1,6845.1,7.41928151
2018-04-12T08:57:00.000Z,6845.4,6845.4,6843.7,6843.9,4.87524279
2018-04-12T08:58:00.000Z,6843.9,6843.9,6842,6843.8,3.4911838
2018-04-12T08:59:00.000Z,6843.7,6843.8,6840.3,6841,9.77609589
2018-04-12T09:00:00.000Z,6840.9,6843,6840.178663,6843,7.20432165
2018-04-12T09:01:00.000Z,6843.7,6843.7,6840.178663,6840.4,6.09971843
2018-04-12T09:02:00.000Z,6840.5,6845.9,6838,6843.7,28.21480656
2018-04-12T09:03:00.000Z,6843.7,6845.9,6839.3,6844.8,15.57457391
2018-04-12T09:04:00.000Z,6843.6,6843.7,6841.414914,6841.414914,6.60129701
2018-04-12T09:05:00.000Z,6841.414914,6843.7,6841.414914,6842.3,8.89817391
2018-04-12T09:06:00.000Z,6842.8,6844,6836,6838.9,55.94500971
2018-04-12T09:07:00.000Z,6838.5,6840,6838.4,6840,11.93299759
2018-04-12T09:08:00.000Z,6840,6840,6839.5,6840,2.07477984
2018-04-12T09:09:00.000Z,6840,6843.9,6840,6840.1,1.77666344
2018-04-12T09:10:00.000Z,6841.068239,6841.3,6840.3,6840.3,0.89266524
2018-04-12T09:11:00.000Z,6840.2,6840.2,6838,6838,3.62488505
2018-04-12T09:12:00.000Z,6838,6838.8,6833.4,6834.5,21.45375879
2018-04-12T09:13:00.000Z,6833.5,6833.8,6833.4,6833.4,3.85380794
2018-04-12T09:14:00.000Z,6833.4,6833.9,6832.8,6833.8,23.48634704
2018-04-12T09:15:00.000Z,6833.4,6833.9,6831.7,6831.9,17.05527384
2018-04-12T09:16:00.000Z,6832,6833.6,6829.3,6829.3,13.93095778
2018-04-12T09:17:00.000Z,6829.3,6831.2,6825,6831,54.69935181
2018-04-12T09:18:00.000Z,6831,6831,6824,6826.9,8.15955507
2018-04-12T09:19:00.000Z,6827,6828.6,6824.649697,6827.5,6.48214615
2018-04-12T09:20:00.000Z,6827.6,6830,6825.5,6825.5,28.16749633
2018-04-12T09:21:00.000Z,6825.6,6830,6825.6,6828.8,13.95626628
2018-04-12T09:22:00.000Z,6828.8,6828.9,6824.649697,6828.4,17.17677989
2018-04-12T09:23:00.000Z,6828.2,6828.6,6825,6828.1,27.163212
2018-04-12T09:24:00.000Z,6828.6,6828.8,6826.2,6828.8,13.43452438
2018-04-12T09:25:00.000Z,6828.2,6828.8,6826,6826,6.93535433
2018-04-12T09:26:00.000Z,6826.1,6828.352038,6824,6828.352038,11.04961709
2018-04-12T09:27:00.000Z,6826.3,6827,6825,6826.6,10.01315413
2018-04-12T09:28:00.000Z,6826.7,6831.9,6826.7,6831.8,12.34177233
2018-04-12T09:29:00.000Z,6831.8,6840.446354,6831.8,6837.1,53.4859925
2018-04-12T09:30:00.000Z,6837.2,6837.8,6832,6834,32.11040322
2018-04-12T09:31:00.000Z,6833.8,6836.1,6832,6832.5,21.13782416
2018-04-12T09:32:00.000Z,6832.7,6834,6832.4,6833.9,9.50764158
2018-04-12T09:33:00.000Z,6834,6834,6833.9,6833.9,10.371884
2018-04-12T09:34:00.000Z,6833.9,6834,6833.9,6834,6.284606
2018-04-12T09:35:00.000Z,6833.9,6834,6833.9,6833.9,1.93511133
2018-04-12T09:36:00.000Z,6834,6834,6833.9,6834,2.22730047
2018-04-12T09:37:00.000Z,6833.9,6834,6828.5,6833,23.13421406
2018-04-12T09:38:00.000Z,6833,6834,6829.586152,6831.1,22.51272222
2018-04-12T09:39:00.000Z,6830.8,6832,6825.3,6825.8,4.16352609
2018-04-12T09:40:00.000Z,6826,6830,6825.7,6829.1,2.62761422
2018-04-12T09:41:00.000Z,6829.2,6829.4,6829.2,6829.4,0.43317
2018-04-12T09:42:00.000Z,6830,6830,6829.9,6829.9,4.17902142
2018-04-12T09:43:00.000Z,6829.9,6829.9,6829.9,6829.9,0.36528
2018-04-12T09:44:00.000Z,6830,6830,6829.9,6829.9,2.1463753
2018-04-12T09:45:00.000Z,6830,6832.1,6829.9,6832.1,45.24224025
2018-04-12T09:46:00.000Z,6832.1,6834,6830.3,6833.8,72.84846169
2018-04-12T09:47:00.000Z,6833.7,6840.5,6833.7,6840.5,18.11936723
2018-04-12T09:48:00.000Z,6840.4,6840.5,6840.4,6840.4,3.2295233
2018-04-12T09:49:00.000Z,6840.5,6840.5,6837.8,6838.1,13.92552459
2018-04-12T09:50:00.000Z,6837.9,6837.9,6837,6837,6.18068251
2018-04-12T09:51:00.000Z,6837.1,6840,6837.1,6837.6,10.6038877
2018-04-12T09:52:00.000Z,6837.6,6840,6835.7,6839.8,13.55166158
2018-04-12T09:53:00.000Z,6839.8,6840,6837,6839.5,10.07383599
2018-04-12T09:54:00.000Z,6839.6,6840,6839.6,6840,5.77602383
2018-04-12T09:55:00.000Z,6840,6843.161405,6839.9,6842,19.22707529
2018-04-12T09:56:00.000Z,6842.1,6844,6842.1,6843.3,16.73606378
2018-04-12T09:57:00.000Z,6843.4,6857.2,6843.4,6850.4,154.5757161
2018-04-12T09:58:00.000Z,6850.4,6869.077796,6850.3,6857.7,163.0195636
2018-04-12T09:59:00.000Z,6857.7,6857.8,6853,6853,10.24732767
2018-04-12T10:00:00.000Z,6851.4,6852,6848.838329,6849.1,21.62872603
2018-04-12T10:01:00.000Z,6850,6852,6849.5,6852,1.08636838
2018-04-12T10:02:00.000Z,6851.9,6852,6851.1,6851.9,1.26061552
2018-04-12T10:03:00.000Z,6851.9,6859.1,6849.8,6853.8,67.8528561
2018-04-12T10:04:00.000Z,6853.7,6853.8,6846.6,6849,18.56885598
2018-04-12T10:05:00.000Z,6849.9,6850,6846.5,6848,4.29959794
2018-04-12T10:06:00.000Z,6847.6,6848,6844.9,6848,6.42457869
2018-04-12T10:07:00.000Z,6847.3,6848,6847.3,6847.9,5.2723861
2018-04-12T10:08:00.000Z,6848,6848,6847.7,6848,3.19332606
2018-04-12T10:09:00.000Z,6848,6848,6845.4,6847.9,11.2160682
2018-04-12T10:10:00.000Z,6848,6851.1,6847.9,6850.6,4.03876093
2018-04-12T10:11:00.000Z,6851.2,6853.9,6851.1,6853.4,4.398707
2018-04-12T10:12:00.000Z,6853.4,6853.8,6850,6852.5,2.94507356
2018-04-12T10:13:00.000Z,6853.2,6857,6851.6,6854.4,6.10880263
2018-04-12T10:14:00.000Z,6854.4,6861,6853.857714,6857.6,38.29645531
2018-04-12T10:15:00.000Z,6857.6,6862.3,6856.2,6860,17.51335235
2018-04-12T10:16:00.000Z,6860,6860.5,6859.8,6859.9,6.70585277
2018-04-12T10:17:00.000Z,6859.9,6859.9,6859.8,6859.8,2.22612186
2018-04-12T10:18:00.000Z,6859.8,6859.9,6858.8,6858.9,6.79423672
2018-04-12T10:19:00.000Z,6858.8,6858.8,6852.2,6854.8,9.31666194
2018-04-12T10:20:00.000Z,6854.7,6855,6849.8,6849.9,10.66151502
2018-04-12T10:21:00.000Z,6849.9,6849.9,6844.9,6844.9,24.77826821
2018-04-12T10:22:00.000Z,6845,6845,6840.7,6843.4,14.94063028
2018-04-12T10:23:00.000Z,6843.7,6849.1,6843.7,6849.1,1.75077108
2018-04-12T10:24:00.000Z,6849,6852.910904,6849,6849.3,13.11466567
2018-04-12T10:25:00.000Z,6849.3,6849.8,6849.3,6849.4,6.01990329
2018-04-12T10:26:00.000Z,6850,6853.553312,6849,6849,16.13815011
2018-04-12T10:27:00.000Z,6849,6850,6847.3,6850,14.93605214
2018-04-12T10:28:00.000Z,6850,6850,6849.9,6850,4.06671345
2018-04-12T10:29:00.000Z,6850,6855,6850,6855,0.94620494
2018-04-12T10:30:00.000Z,6855,6855.8,6854.9,6855.8,3.81756355
2018-04-12T10:31:00.000Z,6855.8,6859.8,6855.8,6859.8,2.61748671
2018-04-12T10:32:00.000Z,6859.812289,6859.9,6859.8,6859.8,1.56541938
2018-04-12T10:33:00.000Z,6859.9,6859.9,6859.7,6859.8,1.99605018
2018-04-12T10:34:00.000Z,6859.8,6859.8,6859.7,6859.8,11.22462842
2018-04-12T10:35:00.000Z,6859.8,6859.8,6859.7,6859.8,1.81636157
2018-04-12T10:36:00.000Z,6859.8,6869.8,6859.8,6869.8,38.44816642
2018-04-12T10:37:00.000Z,6869.8,6876,6866.9,6871.863215,36.09447892
2018-04-12T10:38:00.000Z,6871,6875.7,6869.609573,6875.3,6.71447419
2018-04-12T10:39:00.000Z,6875.3,6878,6875,6877.2,40.73055418
2018-04-12T10:40:00.000Z,6876.9,6878,6875.1,6878,16.34407121
2018-04-12T10:41:00.000Z,6877.9,6882.5,6877.9,6880.2,25.65520622
2018-04-12T10:42:00.000Z,6880.2,6893,6880.2,6893,68.43510852
2018-04-12T10:43:00.000Z,6889.7,6919.7,6889.6,6915,479.8132719
2018-04-12T10:44:00.000Z,6912,6914.7,6909.3,6909.6,57.74198645
2018-04-12T10:45:00.000Z,6909.5,6919.7,6909.5,6916.2,44.8892115
2018-04-12T10:46:00.000Z,6916.3,6959,6916.2,6951.1,299.7035288
2018-04-12T10:47:00.000Z,6950.3,6950.3,6930.694788,6933,114.1510389
2018-04-12T10:48:00.000Z,6933,6933.1,6924.7,6931.1,41.87683339
2018-04-12T10:49:00.000Z,6931.3,6943,6931.3,6938.6,69.96233723
2018-04-12T10:50:00.000Z,6938.7,6942.894385,6938.6,6940,52.23949797
2018-04-12T10:51:00.000Z,6940.1,6942,6940,6941.1,83.86385275
2018-04-12T10:52:00.000Z,6941,6961,6940.9,6956.3,243.9457862
2018-04-12T10:53:00.000Z,6956.3,6965,6956.3,6962.2,83.84040181
2018-04-12T10:54:00.000Z,6962.3,6963.85872,6962,6963,70.13941771
2018-04-12T10:55:00.000Z,6963,6965,6963,6963,111.57954
2018-04-12T10:56:00.000Z,6963,6963.1,6946.7,6947,60.2281961
2018-04-12T10:57:00.000Z,6947,6947.1,6946.6,6946.6,39.83958883
2018-04-12T10:58:00.000Z,6946.7,6947,6941,6941.2,43.24186176
2018-04-12T10:59:00.000Z,6941,6941.2,6941,6941.1,5.38536792
2018-04-12T11:00:00.000Z,6941.1,6942.8,6941.1,6942.8,28.43080734
2018-04-12T11:01:00.000Z,6942.9,6966.7,6942.9,6961.5,285.7653384
2018-04-12T11:02:00.000Z,6961.714683,6965.9,6961.714683,6965.8,54.3205957
2018-04-12T11:03:00.000Z,6965.8,6966.5,6965.8,6966,28.944944
2018-04-12T11:04:00.000Z,6965.9,6966,6965.9,6966,34.57308212
2018-04-12T11:05:00.000Z,6966,6999,6965.9,6989.4,1192.315838
2018-04-12T11:06:00.000Z,6989.405759,7124.5,6989.405759,7063.3,2497.622321
2018-04-12T11:07:00.000Z,7063.3,7160,7063.3,7138.2,874.3967355
2018-04-12T11:08:00.000Z,7138.2,7274.8,7136,7234.1,1540.042416
2018-04-12T11:09:00.000Z,7238.3,7260.8,7222,7246.5,826.4840876
2018-04-12T11:10:00.000Z,7245.7,7349.4,7239.7,7267.8,1113.542609
2018-04-12T11:11:00.000Z,7267.8,7269,7253.434457,7254.915757,254.1665383
2018-04-12T11:12:00.000Z,7254.915757,7267,7246.2,7259.5,275.3843162
2018-04-12T11:13:00.000Z,7259.5,7314.908425,7259.5,7288.2,344.0656949
2018-04-12T11:14:00.000Z,7288.1,7322,7288.1,7317.3,222.1313281
2018-04-12T11:15:00.000Z,7317.6,7348.5,7317.2,7340.1,383.1211602
2018-04-12T11:16:00.000Z,7340,7400,7338,7399,739.6914514
2018-04-12T11:17:00.000Z,7390.6,7430,7390,7408.9,553.3597582
2018-04-12T11:18:00.000Z,7409.1,7426.2,7382,7418.9,533.2538644
2018-04-12T11:19:00.000Z,7418.9,7441.2,7401.1,7436,267.7047131
2018-04-12T11:20:00.000Z,7436.7,7462,7432.301484,7461.709889,259.7139025
2018-04-12T11:21:00.000Z,7461.7,7536.7,7461.3,7536.4,768.1614214
2018-04-12T11:22:00.000Z,7536.4,7569.8,7515.657675,7569.8,687.9528596
2018-04-12T11:23:00.000Z,7565.2,7643.2,7559,7642.9,681.1872392
2018-04-12T11:24:00.000Z,7642.1,7719.2,7642.1,7684.2,1234.821531
2018-04-12T11:25:00.000Z,7684.4,7688.9,7597.2,7597.2,836.3340456
2018-04-12T11:26:00.000Z,7597.2,7646.3,7530,7590.1,1064.205923
2018-04-12T11:27:00.000Z,7590.1,7621.5,7574.7,7621.2,376.3711405
2018-04-12T11:28:00.000Z,7621.1,7662.5,7621.1,7633.3,538.0187401
2018-04-12T11:29:00.000Z,7633.3,7678.9,7627.6,7641.2,545.4581612
2018-04-12T11:30:00.000Z,7641.2,7653,7592,7592,473.8352911
2018-04-12T11:31:00.000Z,7592.6,7602,7574,7590.8,399.7169208
2018-04-12T11:32:00.000Z,7590.8,7637.4,7590,7637.4,412.1868862
2018-04-12T11:33:00.000Z,7632.1,7700,7632.1,7694.4,215.7166982
2018-04-12T11:34:00.000Z,7694.4,7749,7693.8,7710.3,654.1541038
2018-04-12T11:35:00.000Z,7713.3,7769.4,7708.3,7761.075388,610.646387
2018-04-12T11:36:00.000Z,7769.4,7999.7,7752.4,7836.718357,2202.044882
2018-04-12T11:37:00.000Z,7836.718357,7960,7819.8,7943.4,1049.42036
2018-04-12T11:38:00.000Z,7953.5,8045,7934.8,8039.7,1480.301465
2018-04-12T11:39:00.000Z,8036.101431,8087,8010,8038.3,965.6460908
2018-04-12T11:40:00.000Z,8037.2,8086.3,8032.2,8073.8,987.9414425
2018-04-12T11:41:00.000Z,8073.8,8080,7980.5,7987.6,1198.388281
2018-04-12T11:42:00.000Z,7981.1,7993.437863,7927,7927,784.744834
2018-04-12T11:43:00.000Z,7927,7941.999744,7870,7873,443.2429452
2018-04-12T11:44:00.000Z,7874.3,7887.895598,7843.5,7873.513406,676.6833058
2018-04-12T11:45:00.000Z,7876.7,7940.481569,7872.4,7922.2,492.6153395
2018-04-12T11:46:00.000Z,7921.681183,7929,7880,7880,561.3181359
2018-04-12T11:47:00.000Z,7880,7880.1,7762,7764.3,913.8765294
2018-04-12T11:48:00.000Z,7762.8,7830.3,7762,7811.7,631.3097627
2018-04-12T11:49:00.000Z,7812.9,7813.978602,7760,7760,456.8069187
2018-04-12T11:50:00.000Z,7765,7792,7760.3,7778.5,492.5474798
2018-04-12T11:51:00.000Z,7778.6,7810,7770,7809.9,589.9773362
2018-04-12T11:52:00.000Z,7810,7887,7809.9,7880.3,674.5856745
2018-04-12T11:53:00.000Z,7880.2,7887,7838.1,7838.1,349.6324561
2018-04-12T11:54:00.000Z,7845,7865.1,7837.3,7839.5,160.11505
2018-04-12T11:55:00.000Z,7839.3,7839.4,7750,7750,297.8054595
2018-04-12T11:56:00.000Z,7750,7775.3,7729.767363,7755,346.9700216
2018-04-12T11:57:00.000Z,7755.950179,7756.006763,7730,7730.3,270.5805167
2018-04-12T11:58:00.000Z,7730.3,7780.1,7730.3,7776.9,243.2989745
2018-04-12T11:59:00.000Z,7776.9,7790,7767,7769.2,390.6103011
2018-04-12T12:00:00.000Z,7769.5,7835,7769,7830,347.2643508
2018-04-12T12:01:00.000Z,7830,7831,7770.4,7777.3,255.5739607
2018-04-12T12:02:00.000Z,7777.2,7783.4,7770,7778.7,105.6774397
2018-04-12T12:03:00.000Z,7778.8,7781.724662,7770.073459,7774.9,285.7747662
2018-04-12T12:04:00.000Z,7775,7828.1,7774.9,7814.03379,211.1925293
2018-04-12T12:05:00.000Z,7821.1,7827.2,7774.2,7774.2,146.0739533
2018-04-12T12:06:00.000Z,7774.2,7780.7,7724.9,7733.1,212.1048214
2018-04-12T12:07:00.000Z,7733.3,7779.5,7733.3,7779.4,192.4649248
2018-04-12T12:08:00.000Z,7779.4,7779.5,7758,7761.1,122.7477543
2018-04-12T12:09:00.000Z,7761.7,7765,7753.5,7753.5,111.4366467
2018-04-12T12:10:00.000Z,7753.5,7753.5,7740,7740,80.60236884
2018-04-12T12:11:00.000Z,7740,7740,7722,7737.6,245.9197235
2018-04-12T12:12:00.000Z,7737.6,7755,7731,7732.2,94.85348366
2018-04-12T12:13:00.000Z,7732.3,7735.7,7731,7731,231.1490546
2018-04-12T12:14:00.000Z,7731,7732,7725.7,7729.9,208.3629661
2018-04-12T12:15:00.000Z,7729.8,7750,7726.2,7736.1,285.9096165
2018-04-12T12:16:00.000Z,7736.1,7740.3,7726.091587,7728,77.81113347
2018-04-12T12:17:00.000Z,7726.3,7730.3,7685,7694.2,417.6566083
2018-04-12T12:18:00.000Z,7694.1,7694.1,7681,7689.8,148.3496528
2018-04-12T12:19:00.000Z,7689.8,7689.9,7667,7669.8,220.6742192
2018-04-12T12:20:00.000Z,7671.281505,7723.9,7667,7704,405.5770353
2018-04-12T12:21:00.000Z,7703.9,7738,7700.2,7737,326.624025
2018-04-12T12:22:00.000Z,7736.5,7750,7726.2,7726.2,415.9988511
2018-04-12T12:23:00.000Z,7729.1,7734.9,7685,7688.7,125.0457877
2018-04-12T12:24:00.000Z,7685.2,7688.5,7672.985446,7682.8,247.8149604
2018-04-12T12:25:00.000Z,7682.8,7687.6,7666,7671.8,123.6272005
2018-04-12T12:26:00.000Z,7671.7,7716.6,7671.7,7710.237773,208.1622612
2018-04-12T12:27:00.000Z,7707,7707.9,7684,7700,132.4646744
2018-04-12T12:28:00.000Z,7701.1,7722.7,7701.1,7718.3,113.7916463
2018-04-12T12:29:00.000Z,7715.8,7745,7714.5,7740,97.96363632
2018-04-12T12:30:00.000Z,7741.1,7797,7741.1,7780,314.9197852
2018-04-12T12:31:00.000Z,7778.2,7779.6,7744,7770,179.3758706
2018-04-12T12:32:00.000Z,7769.2,7779,7737,7738,123.0128268
2018-04-12T12:33:00.000Z,7737.7,7737.9,7719,7729.6,55.47236947
2018-04-12T12:34:00.000Z,7729.6,7731.92066,7719.9,7730.2,64.07211391
2018-04-12T12:35:00.000Z,7730.2,7730.2,7697,7699.8,67.17802731
2018-04-12T12:36:00.000Z,7699.889122,7729,7699.8,7706.7,67.01666683
2018-04-12T12:37:00.000Z,7706.7,7739,7705.7,7705.8,42.41475458
2018-04-12T12:38:00.000Z,7705.8,7705.8,7690,7691,103.4655722
2018-04-12T12:39:00.000Z,7691.7,7701,7685.1,7693.1,112.1774186
2018-04-12T12:40:00.000Z,7692.4,7702,7692.4,7701.9,148.9500559
2018-04-12T12:41:00.000Z,7702,7755.328323,7701.613897,7741.8,464.4728592
2018-04-12T12:42:00.000Z,7742.7,7761,7742.7,7747.1,217.6693719
2018-04-12T12:43:00.000Z,7745.1,7753,7730,7740,111.7205012
2018-04-12T12:44:00.000Z,7739.9,7750.8,7739.9,7750,114.6354009
2018-04-12T12:45:00.000Z,7750,7750.1,7733.2,7733.2,43.73312919
2018-04-12T12:46:00.000Z,7733.049343,7743.650971,7715,7715,226.1989332
2018-04-12T12:47:00.000Z,7715.1,7730,7713.8,7730,68.27008315
2018-04-12T12:48:00.000Z,7730,7750.3,7729.9,7750.3,116.5471411
2018-04-12T12:49:00.000Z,7750.3,7750.3,7731.2,7740.1,63.40234486
2018-04-12T12:50:00.000Z,7740,7740.7,7730,7732.7,30.94394443
2018-04-12T12:51:00.000Z,7732.1,7740.6,7726.5,7740.6,34.13098976
2018-04-12T12:52:00.000Z,7740.4,7740.4,7726.499938,7734,65.15137171
2018-04-12T12:53:00.000Z,7733.9,7734.8,7725,7726,336.9924988
2018-04-12T12:54:00.000Z,7726,7750,7724,7749.9,166.9298818
2018-04-12T12:55:00.000Z,7749.9,7750,7730.209443,7732.8,66.24732059
2018-04-12T12:56:00.000Z,7732.8,7733.7,7727,7733.7,34.64911673
2018-04-12T12:57:00.000Z,7733.5,7737.5,7733.5,7734.9,11.85973777
2018-04-12T12:58:00.000Z,7734.2,7754.3,7715,7719.9,129.8876485
2018-04-12T12:59:00.000Z,7715.9,7719.4,7703,7712.8,67.23011213
2018-04-12T13:00:00.000Z,7712.9,7721,7711,7721,81.32886559
2018-04-12T13:01:00.000Z,7721,7744.9,7721,7742,95.34723151
2018-04-12T13:02:00.000Z,7735.2,7747,7735.2,7737.4,31.42990803
2018-04-12T13:03:00.000Z,7737,7740.9,7706,7712.1,227.0542042
2018-04-12T13:04:00.000Z,7711.892084,7711.892084,7690,7694.6,276.9931455
2018-04-12T13:05:00.000Z,7694.6,7724.065445,7694.6,7721,98.8408368
2018-04-12T13:06:00.000Z,7721,7725,7715,7717.6,73.49878335
2018-04-12T13:07:00.000Z,7717.7,7717.7,7701.3,7703.8,13.43103011
2018-04-12T13:08:00.000Z,7703.8,7703.8,7688,7690.308839,80.17818673
2018-04-12T13:09:00.000Z,7690.308839,7694.2,7670,7670,92.37420783
2018-04-12T13:10:00.000Z,7670.00355,7680.8,7663.2,7676.1,182.4053696
2018-04-12T13:11:00.000Z,7675,7675,7660,7669.5,76.17497805
2018-04-12T13:12:00.000Z,7669.6,7669.6,7641,7657.6,338.5673319
2018-04-12T13:13:00.000Z,7656.8,7663.6,7640,7656.7,164.0583164
2018-04-12T13:14:00.000Z,7656.6,7682.5,7656.6,7675.4,119.5125632
2018-04-12T13:15:00.000Z,7675.5,7687,7675.4,7685,63.98315395
2018-04-12T13:16:00.000Z,7685,7688.3,7685,7688.3,38.61588192
2018-04-12T13:17:00.000Z,7688.2,7715.391854,7688.2,7715.3,72.03324996
2018-04-12T13:18:00.000Z,7714.1,7725,7700,7707.5,83.48424203
2018-04-12T13:19:00.000Z,7707.5,7720,7705.995034,7706,44.12294209
2018-04-12T13:20:00.000Z,7705.9,7708.3,7703.8,7703.8,18.67018778
2018-04-12T13:21:00.000Z,7703.9,7703.9,7700,7700,46.16462919
2018-04-12T13:22:00.000Z,7700,7700.1,7695,7697.8,57.14487465
2018-04-12T13:23:00.000Z,7697.8,7698.324467,7690.7,7691,39.66021403
2018-04-12T13:24:00.000Z,7691,7695.1,7688.4,7691.7,15.57869199
2018-04-12T13:25:00.000Z,7691.7,7691.8,7687.7,7689.4,18.79043012
2018-04-12T13:26:00.000Z,7689.4,7691.3,7686.8,7690.9,32.03310283
2018-04-12T13:27:00.000Z,7690.9,7725.8,7690.9,7718.6,253.5222538
2018-04-12T13:28:00.000Z,7718.4,7731,7707.1,7723.5,137.0734453
2018-04-12T13:29:00.000Z,7723.5,7725,7708,7709,41.69591544
2018-04-12T13:30:00.000Z,7708.5,7718.1,7702.2,7717.883559,67.84101255
2018-04-12T13:31:00.000Z,7714.6,7725,7704.3,7704.6,103.0933033
2018-04-12T13:32:00.000Z,7704.6,7704.7,7701.2,7701.9,32.68683675
2018-04-12T13:33:00.000Z,7701.9,7702,7694.8,7694.8,42.0736101
2018-04-12T13:34:00.000Z,7694.8,7694.8,7681,7688.3,80.40745589
2018-04-12T13:35:00.000Z,7688.3,7695.6,7688.3,7693.5,35.13519942
2018-04-12T13:36:00.000Z,7694,7712.4,7693.5,7702.5,60.61447491
2018-04-12T13:37:00.000Z,7702.5,7713.359847,7700,7706.4,56.85432561
2018-04-12T13:38:00.000Z,7706.5,7713.1,7700,7700,76.33762722
2018-04-12T13:39:00.000Z,7700.1,7701.3,7700,7700.1,37.0927912
2018-04-12T13:40:00.000Z,7700,7702.1,7700,7701.6,44.46790126
2018-04-12T13:41:00.000Z,7701.5,7720,7701.5,7714,52.45152712
2018-04-12T13:42:00.000Z,7714.6,7756.002871,7714.123572,7744,240.952223
2018-04-12T13:43:00.000Z,7741.7,7743.9,7727.1,7731.5,60.10766391
2018-04-12T13:44:00.000Z,7731.6,7745.4,7731.5,7735.2,90.7282721
2018-04-12T13:45:00.000Z,7736.2,7747,7736.2,7743.8,97.83670698
2018-04-12T13:46:00.000Z,7744.2,7752.8,7735,7738,76.082766
2018-04-12T13:47:00.000Z,7740.5,7740.5,7717.9,7724.4,91.29762972
2018-04-12T13:48:00.000Z,7724.4,7724.5,7714,7715,26.12603206
2018-04-12T13:49:00.000Z,7715.1,7723.4,7715,7717.5,11.58472633
2018-04-12T13:50:00.000Z,7715.7,7716.2,7698,7700.1,81.51996766
2018-04-12T13:51:00.000Z,7700,7715,7698,7712.8,48.10702379
2018-04-12T13:52:00.000Z,7712.9,7747.9,7704.9,7719.6,188.7040542
2018-04-12T13:53:00.000Z,7719.3,7719.4,7712.279208,7712.3,4.33180171
2018-04-12T13:54:00.000Z,7712.3,7712.3,7711,7711.6,12.41174709
2018-04-12T13:55:00.000Z,7711.7,7711.7,7701,7701.1,25.65278774
2018-04-12T13:56:00.000Z,7701.1,7701.1,7686,7686.1,46.8185634
2018-04-12T13:57:00.000Z,7686,7709.1,7686,7695,123.3929456
2018-04-12T13:58:00.000Z,7694.9,7697,7692.6,7696.850792,29.05260145
2018-04-12T13:59:00.000Z,7696.850792,7697,7695,7695,17.33648825
2018-04-12T14:00:00.000Z,7695.9,7711.6,7694.2,7709.750245,71.30854275
2018-04-12T14:01:00.000Z,7708.5,7722,7708.5,7713.2,30.84834412
2018-04-12T14:02:00.000Z,7713.2,7715,7702,7706.1,43.22584913
2018-04-12T14:03:00.000Z,7706,7720,7706,7715.5,20.5369276
2018-04-12T14:04:00.000Z,7715.5,7719,7715.5,7715.5,21.21118894
2018-04-12T14:05:00.000Z,7715.5,7715.5,7710.1,7711.4,11.47466583
2018-04-12T14:06:00.000Z,7711.1,7715.2,7707.3,7711.2,40.72984289
2018-04-12T14:07:00.000Z,7711.2,7720.7,7711.2,7720.1,38.55779396
2018-04-12T14:08:00.000Z,7720.1,7720.1,7710.2,7711.8,13.91856106
2018-04-12T14:09:00.000Z,7711.8,7717.1,7711.8,7711.9,15.06425506
2018-04-12T14:10:00.000Z,7712,7725,7711.9,7720,40.29365789
2018-04-12T14:11:00.000Z,7720,7728.1,7720,7727.1,46.50247384
2018-04-12T14:12:00.000Z,7727.7,7740,7727.7,7731.1,75.58322526
2018-04-12T14:13:00.000Z,7731.1,7731.7,7720,7720.3,48.96806106
2018-04-12T14:14:00.000Z,7720.4,7730.5,7720.4,7730.5,24.51460068
2018-04-12T14:15:00.000Z,7730.5,7730.9,7725,7725.3,29.48144816
2018-04-12T14:16:00.000Z,7725.4,7725.4,7721,7721.8,24.00166174
2018-04-12T14:17:00.000Z,7721.7,7723.4,7721,7722,18.58073884
2018-04-12T14:18:00.000Z,7722,7722.1,7695,7701,134.839026
2018-04-12T14:19:00.000Z,7699,7713.7,7695.3,7707.1,43.85491059
2018-04-12T14:20:00.000Z,7709,7712.9,7705,7709,25.88968096
2018-04-12T14:21:00.000Z,7706,7718,7705.22048,7706.9,18.87471066
2018-04-12T14:22:00.000Z,7707,7717.1,7707,7708,11.55601379
2018-04-12T14:23:00.000Z,7708,7717.8,7705,7711.4,21.66803534
2018-04-12T14:24:00.000Z,7711.5,7711.5,7706.8,7706.9,9.97039318
2018-04-12T14:25:00.000Z,7706.9,7707,7706,7706.8,4.20684506
2018-04-12T14:26:00.000Z,7706.8,7717,7706.8,7708.9,15.30864605
2018-04-12T14:27:00.000Z,7707.6,7713.205831,7707.6,7707.9,4.33226334
